timestamp,raw_data_hex,parsed_value,data_type
2025-07-21T10:52:19.689615,54696d655374616d703a206c640d0a54454d503a202b32362e38340d0a4143435f583a2034332c204143435f593a202d34372c204143435f5a3a202d313030380d0a4759525f583a202d37302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3439302c204d41475f593a20313033362c204d41475f5a3a20323530320d0a515641523a20302e31300d0a,"TimeStamp: ld
TEMP: +26.84
ACC_X: 43, ACC_Y: -47, ACC_Z: -1008
GYR_X: -70, GYR_Y: 350, GYR_Z: 0
MAG_X: -490, MAG_Y: 1036, MAG_Z: 2502
QVAR: 0.10",ascii
2025-07-21T10:52:19.689615,54696d655374616d703a206c640d0a54454d503a202b32362e38340d0a4143435f583a2034332c204143435f593a202d34372c204143435f5a3a202d313030380d0a4759525f583a202d37302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3439302c204d41475f593a20313033362c204d41475f5a3a20323530320d0a515641523a20302e31300d0a,1701669204,int32
2025-07-21T10:52:19.689615,54696d655374616d703a206c640d0a54454d503a202b32362e38340d0a4143435f583a2034332c204143435f593a202d34372c204143435f5a3a202d313030380d0a4759525f583a202d37302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3439302c204d41475f593a20313033362c204d41475f5a3a20323530320d0a515641523a20302e31300d0a,26964,int16
2025-07-21T10:52:20.194506,54696d655374616d703a206c640d0a50524553533a20313031322e38360d0a4143435f583a2035332c204143435f593a202d31322c204143435f5a3a202d3939330d0a4759525f583a202d323733302c204759525f593a203834302c204759525f5a3a20313139300d0a4d41475f583a202d3436392c204d41475f593a20313034312c204d41475f5a3a20323439340d0a515641523a20302e30330d0a,"TimeStamp: ld
PRESS: 1012.86
ACC_X: 53, ACC_Y: -12, ACC_Z: -993
GYR_X: -2730, GYR_Y: 840, GYR_Z: 1190
MAG_X: -469, MAG_Y: 1041, MAG_Z: 2494
QVAR: 0.03",ascii
2025-07-21T10:52:20.194506,54696d655374616d703a206c640d0a50524553533a20313031322e38360d0a4143435f583a2035332c204143435f593a202d31322c204143435f5a3a202d3939330d0a4759525f583a202d323733302c204759525f593a203834302c204759525f5a3a20313139300d0a4d41475f583a202d3436392c204d41475f593a20313034312c204d41475f5a3a20323439340d0a515641523a20302e30330d0a,1701669204,int32
2025-07-21T10:52:20.194506,54696d655374616d703a206c640d0a50524553533a20313031322e38360d0a4143435f583a2035332c204143435f593a202d31322c204143435f5a3a202d3939330d0a4759525f583a202d323733302c204759525f593a203834302c204759525f5a3a20313139300d0a4d41475f583a202d3436392c204d41475f593a20313034312c204d41475f5a3a20323439340d0a515641523a20302e30330d0a,26964,int16
2025-07-21T10:52:20.691066,54696d655374616d703a206c640d0a54454d503a202b32362e38370d0a4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030360d0a4759525f583a202d3231302c204759525f593a203231302c204759525f5a3a202d37300d0a4d41475f583a202d3436392c204d41475f593a20313033332c204d41475f5a3a20323439360d0a515641523a20302e30300d0a,"TimeStamp: ld
TEMP: +26.87
ACC_X: 43, ACC_Y: -45, ACC_Z: -1006
GYR_X: -210, GYR_Y: 210, GYR_Z: -70
MAG_X: -469, MAG_Y: 1033, MAG_Z: 2496
QVAR: 0.00",ascii
2025-07-21T10:52:20.691066,54696d655374616d703a206c640d0a54454d503a202b32362e38370d0a4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030360d0a4759525f583a202d3231302c204759525f593a203231302c204759525f5a3a202d37300d0a4d41475f583a202d3436392c204d41475f593a20313033332c204d41475f5a3a20323439360d0a515641523a20302e30300d0a,1701669204,int32
2025-07-21T10:52:20.691066,54696d655374616d703a206c640d0a54454d503a202b32362e38370d0a4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030360d0a4759525f583a202d3231302c204759525f593a203231302c204759525f5a3a202d37300d0a4d41475f583a202d3436392c204d41475f593a20313033332c204d41475f5a3a20323439360d0a515641523a20302e30300d0a,26964,int16
2025-07-21T10:52:21.191571,54696d655374616d703a206c640d0a50524553533a20313031322e38300d0a4143435f583a2034342c204143435f593a202d34352c204143435f5a3a202d313030380d0a4759525f583a2037302c204759525f593a203335302c204759525f5a3a202d37300d0a4d41475f583a202d3435362c204d41475f593a20313034342c204d41475f5a3a20323530360d0a515641523a20302e30300d0a,"TimeStamp: ld
PRESS: 1012.80
ACC_X: 44, ACC_Y: -45, ACC_Z: -1008
GYR_X: 70, GYR_Y: 350, GYR_Z: -70
MAG_X: -456, MAG_Y: 1044, MAG_Z: 2506
QVAR: 0.00",ascii
2025-07-21T10:52:21.191571,54696d655374616d703a206c640d0a50524553533a20313031322e38300d0a4143435f583a2034342c204143435f593a202d34352c204143435f5a3a202d313030380d0a4759525f583a2037302c204759525f593a203335302c204759525f5a3a202d37300d0a4d41475f583a202d3435362c204d41475f593a20313034342c204d41475f5a3a20323530360d0a515641523a20302e30300d0a,1701669204,int32
2025-07-21T10:52:21.191571,54696d655374616d703a206c640d0a50524553533a20313031322e38300d0a4143435f583a2034342c204143435f593a202d34352c204143435f5a3a202d313030380d0a4759525f583a2037302c204759525f593a203335302c204759525f5a3a202d37300d0a4d41475f583a202d3435362c204d41475f593a20313034342c204d41475f5a3a20323530360d0a515641523a20302e30300d0a,26964,int16
2025-07-21T10:52:21.692540,54696d655374616d703a206c640d0a54454d503a202b32362e38370d0a4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030360d0a4759525f583a202d3134302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3436322c204d41475f593a20313032332c204d41475f5a3a20323530300d0a515641523a20302e30320d0a,"TimeStamp: ld
TEMP: +26.87
ACC_X: 43, ACC_Y: -45, ACC_Z: -1006
GYR_X: -140, GYR_Y: 350, GYR_Z: 0
MAG_X: -462, MAG_Y: 1023, MAG_Z: 2500
QVAR: 0.02",ascii
2025-07-21T10:52:21.692540,54696d655374616d703a206c640d0a54454d503a202b32362e38370d0a4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030360d0a4759525f583a202d3134302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3436322c204d41475f593a20313032332c204d41475f5a3a20323530300d0a515641523a20302e30320d0a,1701669204,int32
2025-07-21T10:52:21.692540,54696d655374616d703a206c640d0a54454d503a202b32362e38370d0a4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030360d0a4759525f583a202d3134302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3436322c204d41475f593a20313032332c204d41475f5a3a20323530300d0a515641523a20302e30320d0a,26964,int16
2025-07-21T10:52:22.196389,54696d655374616d703a206c640d0a50524553533a20313031322e38360d0a4143435f583a2034342c204143435f593a202d34332c204143435f5a3a202d313030380d0a4759525f583a20302c204759525f593a203238302c204759525f5a3a202d37300d0a4d41475f583a202d3436332c204d41475f593a20313033392c204d41475f5a3a20323531340d0a515641523a20302e30370d0a,"TimeStamp: ld
PRESS: 1012.86
ACC_X: 44, ACC_Y: -43, ACC_Z: -1008
GYR_X: 0, GYR_Y: 280, GYR_Z: -70
MAG_X: -463, MAG_Y: 1039, MAG_Z: 2514
QVAR: 0.07",ascii
2025-07-21T10:52:22.196389,54696d655374616d703a206c640d0a50524553533a20313031322e38360d0a4143435f583a2034342c204143435f593a202d34332c204143435f5a3a202d313030380d0a4759525f583a20302c204759525f593a203238302c204759525f5a3a202d37300d0a4d41475f583a202d3436332c204d41475f593a20313033392c204d41475f5a3a20323531340d0a515641523a20302e30370d0a,1701669204,int32
2025-07-21T10:52:22.196389,54696d655374616d703a206c640d0a50524553533a20313031322e38360d0a4143435f583a2034342c204143435f593a202d34332c204143435f5a3a202d313030380d0a4759525f583a20302c204759525f593a203238302c204759525f5a3a202d37300d0a4d41475f583a202d3436332c204d41475f593a20313033392c204d41475f5a3a20323531340d0a515641523a20302e30370d0a,26964,int16
2025-07-21T10:52:22.702985,54696d655374616d703a206c640d0a54454d503a202b32362e38370d0a4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030370d0a4759525f583a20302c204759525f593a203335302c204759525f5a3a2037300d0a4d41475f583a202d3436382c204d41475f593a20313033352c204d41475f5a3a20323530360d0a515641523a20302e30310d0a,"TimeStamp: ld
TEMP: +26.87
ACC_X: 43, ACC_Y: -45, ACC_Z: -1007
GYR_X: 0, GYR_Y: 350, GYR_Z: 70
MAG_X: -468, MAG_Y: 1035, MAG_Z: 2506
QVAR: 0.01",ascii
2025-07-21T10:52:22.702985,54696d655374616d703a206c640d0a54454d503a202b32362e38370d0a4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030370d0a4759525f583a20302c204759525f593a203335302c204759525f5a3a2037300d0a4d41475f583a202d3436382c204d41475f593a20313033352c204d41475f5a3a20323530360d0a515641523a20302e30310d0a,1701669204,int32
2025-07-21T10:52:22.702985,54696d655374616d703a206c640d0a54454d503a202b32362e38370d0a4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030370d0a4759525f583a20302c204759525f593a203335302c204759525f5a3a2037300d0a4d41475f583a202d3436382c204d41475f593a20313033352c204d41475f5a3a20323530360d0a515641523a20302e30310d0a,26964,int16
2025-07-21T10:52:23.196503,54696d655374616d703a206c640d0a4143435f583a2034312c204143435f593a202d34312c204143435f5a3a202d313031310d0a4759525f583a202d3231302c204759525f593a203432302c204759525f5a3a20300d0a4d41475f583a202d3436302c204d41475f593a20313034352c204d41475f5a3a20323531350d0a515641523a20302e30380d0a,"TimeStamp: ld
ACC_X: 41, ACC_Y: -41, ACC_Z: -1011
GYR_X: -210, GYR_Y: 420, GYR_Z: 0
MAG_X: -460, MAG_Y: 1045, MAG_Z: 2515
QVAR: 0.08",ascii
2025-07-21T10:52:23.196503,54696d655374616d703a206c640d0a4143435f583a2034312c204143435f593a202d34312c204143435f5a3a202d313031310d0a4759525f583a202d3231302c204759525f593a203432302c204759525f5a3a20300d0a4d41475f583a202d3436302c204d41475f593a20313034352c204d41475f5a3a20323531350d0a515641523a20302e30380d0a,1701669204,int32
2025-07-21T10:52:23.196503,54696d655374616d703a206c640d0a4143435f583a2034312c204143435f593a202d34312c204143435f5a3a202d313031310d0a4759525f583a202d3231302c204759525f593a203432302c204759525f5a3a20300d0a4d41475f583a202d3436302c204d41475f593a20313034352c204d41475f5a3a20323531350d0a515641523a20302e30380d0a,26964,int16
2025-07-21T10:52:23.701192,54696d655374616d703a206c640d0a50524553533a20313031322e39300d0a54454d503a202b32362e38380d0a4143435f583a2034332c204143435f593a202d34342c204143435f5a3a202d313030390d0a4759525f583a202d3134302c204759525f593a203335302c204759525f5a3a202d37300d0a4d41475f583a202d3436332c204d41475f593a20313033332c204d41475f5a3a20323530350d0a515641523a20302e30300d0a,"TimeStamp: ld
PRESS: 1012.90
TEMP: +26.88
ACC_X: 43, ACC_Y: -44, ACC_Z: -1009
GYR_X: -140, GYR_Y: 350, GYR_Z: -70
MAG_X: -463, MAG_Y: 1033, MAG_Z: 2505
QVAR: 0.00",ascii
2025-07-21T10:52:23.701192,54696d655374616d703a206c640d0a50524553533a20313031322e39300d0a54454d503a202b32362e38380d0a4143435f583a2034332c204143435f593a202d34342c204143435f5a3a202d313030390d0a4759525f583a202d3134302c204759525f593a203335302c204759525f5a3a202d37300d0a4d41475f583a202d3436332c204d41475f593a20313033332c204d41475f5a3a20323530350d0a515641523a20302e30300d0a,1701669204,int32
2025-07-21T10:52:23.701192,54696d655374616d703a206c640d0a50524553533a20313031322e39300d0a54454d503a202b32362e38380d0a4143435f583a2034332c204143435f593a202d34342c204143435f5a3a202d313030390d0a4759525f583a202d3134302c204759525f593a203335302c204759525f5a3a202d37300d0a4d41475f583a202d3436332c204d41475f593a20313033332c204d41475f5a3a20323530350d0a515641523a20302e30300d0a,26964,int16
2025-07-21T10:52:24.206815,54696d655374616d703a206c640d0a4143435f583a2034342c204143435f593a202d34352c204143435f5a3a202d313030370d0a4759525f583a202d3335302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3436322c204d41475f593a20313033382c204d41475f5a3a20323531310d0a515641523a20302e30350d0a,"TimeStamp: ld
ACC_X: 44, ACC_Y: -45, ACC_Z: -1007
GYR_X: -350, GYR_Y: 350, GYR_Z: 0
MAG_X: -462, MAG_Y: 1038, MAG_Z: 2511
QVAR: 0.05",ascii
2025-07-21T10:52:24.206815,54696d655374616d703a206c640d0a4143435f583a2034342c204143435f593a202d34352c204143435f5a3a202d313030370d0a4759525f583a202d3335302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3436322c204d41475f593a20313033382c204d41475f5a3a20323531310d0a515641523a20302e30350d0a,1701669204,int32
2025-07-21T10:52:24.206815,54696d655374616d703a206c640d0a4143435f583a2034342c204143435f593a202d34352c204143435f5a3a202d313030370d0a4759525f583a202d3335302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3436322c204d41475f593a20313033382c204d41475f5a3a20323531310d0a515641523a20302e30350d0a,26964,int16
2025-07-21T10:52:24.706975,54696d655374616d703a206c640d0a50524553533a20313031322e38350d0a54454d503a202b32362e38390d0a4143435f583a2034312c204143435f593a202d34332c204143435f5a3a202d313030380d0a4759525f583a202d3134302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3436362c204d41475f593a20313033302c204d41475f5a3a20323530320d0a515641523a20302e30330d0a,"TimeStamp: ld
PRESS: 1012.85
TEMP: +26.89
ACC_X: 41, ACC_Y: -43, ACC_Z: -1008
GYR_X: -140, GYR_Y: 350, GYR_Z: 0
MAG_X: -466, MAG_Y: 1030, MAG_Z: 2502
QVAR: 0.03",ascii
2025-07-21T10:52:24.706975,54696d655374616d703a206c640d0a50524553533a20313031322e38350d0a54454d503a202b32362e38390d0a4143435f583a2034312c204143435f593a202d34332c204143435f5a3a202d313030380d0a4759525f583a202d3134302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3436362c204d41475f593a20313033302c204d41475f5a3a20323530320d0a515641523a20302e30330d0a,1701669204,int32
2025-07-21T10:52:24.706975,54696d655374616d703a206c640d0a50524553533a20313031322e38350d0a54454d503a202b32362e38390d0a4143435f583a2034312c204143435f593a202d34332c204143435f5a3a202d313030380d0a4759525f583a202d3134302c204759525f593a203335302c204759525f5a3a20300d0a4d41475f583a202d3436362c204d41475f593a20313033302c204d41475f5a3a20323530320d0a515641523a20302e30330d0a,26964,int16
2025-07-21T10:52:25.206798,54696d655374616d703a206c640d0a4143435f583a2034322c204143435f593a202d34352c204143435f5a3a202d313030370d0a4759525f583a202d3231302c204759525f593a203335302c204759525f5a3a2037300d0a4d41475f583a202d3435332c204d41475f593a20313033392c204d41475f5a3a20323531340d0a515641523a20302e31300d0a,"TimeStamp: ld
ACC_X: 42, ACC_Y: -45, ACC_Z: -1007
GYR_X: -210, GYR_Y: 350, GYR_Z: 70
MAG_X: -453, MAG_Y: 1039, MAG_Z: 2514
QVAR: 0.10",ascii
2025-07-21T10:52:25.206798,54696d655374616d703a206c640d0a4143435f583a2034322c204143435f593a202d34352c204143435f5a3a202d313030370d0a4759525f583a202d3231302c204759525f593a203335302c204759525f5a3a2037300d0a4d41475f583a202d3435332c204d41475f593a20313033392c204d41475f5a3a20323531340d0a515641523a20302e31300d0a,1701669204,int32
2025-07-21T10:52:25.206798,54696d655374616d703a206c640d0a4143435f583a2034322c204143435f593a202d34352c204143435f5a3a202d313030370d0a4759525f583a202d3231302c204759525f593a203335302c204759525f5a3a2037300d0a4d41475f583a202d3435332c204d41475f593a20313033392c204d41475f5a3a20323531340d0a515641523a20302e31300d0a,26964,int16
2025-07-21T10:52:25.708653,54696d655374616d703a206c640d0a50524553533a20313031322e38370d0a54454d503a202b32362e39330d0a4143435f583a2034322c204143435f593a202d34342c204143435f5a3a202d313030360d0a4759525f583a202d3231302c204759525f593a203238302c204759525f5a3a2037300d0a4d41475f583a202d3435362c204d41475f593a20313033362c204d41475f5a3a20323530360d0a515641523a20302e30310d0a,"TimeStamp: ld
PRESS: 1012.87
TEMP: +26.93
ACC_X: 42, ACC_Y: -44, ACC_Z: -1006
GYR_X: -210, GYR_Y: 280, GYR_Z: 70
MAG_X: -456, MAG_Y: 1036, MAG_Z: 2506
QVAR: 0.01",ascii
2025-07-21T10:52:25.708653,54696d655374616d703a206c640d0a50524553533a20313031322e38370d0a54454d503a202b32362e39330d0a4143435f583a2034322c204143435f593a202d34342c204143435f5a3a202d313030360d0a4759525f583a202d3231302c204759525f593a203238302c204759525f5a3a2037300d0a4d41475f583a202d3435362c204d41475f593a20313033362c204d41475f5a3a20323530360d0a515641523a20302e30310d0a,1701669204,int32
2025-07-21T10:52:25.708653,54696d655374616d703a206c640d0a50524553533a20313031322e38370d0a54454d503a202b32362e39330d0a4143435f583a2034322c204143435f593a202d34342c204143435f5a3a202d313030360d0a4759525f583a202d3231302c204759525f593a203238302c204759525f5a3a2037300d0a4d41475f583a202d3435362c204d41475f593a20313033362c204d41475f5a3a20323530360d0a515641523a20302e30310d0a,26964,int16
2025-07-21T10:52:26.206703,54696d655374616d703a206c640d0a,TimeStamp: ld,ascii
2025-07-21T10:52:26.206703,54696d655374616d703a206c640d0a,1701669204,int32
2025-07-21T10:52:26.206703,54696d655374616d703a206c640d0a,26964,int16
2025-07-21T10:52:26.220916,4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030360d0a4759525f583a202d3134302c204759525f593a203238302c204759525f5a3a20300d0a4d41475f583a202d3435372c204d41475f593a20313033352c204d41475f5a3a20323530300d0a515641523a20302e31310d0a,"ACC_X: 43, ACC_Y: -45, ACC_Z: -1006
GYR_X: -140, GYR_Y: 280, GYR_Z: 0
MAG_X: -457, MAG_Y: 1035, MAG_Z: 2500
QVAR: 0.11",ascii
2025-07-21T10:52:26.220916,4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030360d0a4759525f583a202d3134302c204759525f593a203238302c204759525f5a3a20300d0a4d41475f583a202d3435372c204d41475f593a20313033352c204d41475f5a3a20323530300d0a515641523a20302e31310d0a,1598243649,int32
2025-07-21T10:52:26.220916,4143435f583a2034332c204143435f593a202d34352c204143435f5a3a202d313030360d0a4759525f583a202d3134302c204759525f593a203238302c204759525f5a3a20300d0a4d41475f583a202d3435372c204d41475f593a20313033352c204d41475f5a3a20323530300d0a515641523a20302e31310d0a,17217,int16
