timestamp,yaw,pitch,roll,ecg_raw,ecg_filtered,heart_rate,packet_counter
2025-07-21T12:37:47.654142,3.943253878610035e-42,-108750.0,2.354594242593283e-38,9.381997306788909e-33,nan,0,0
2025-07-21T12:37:47.661512,3.967075952503557e-42,-44733.0,2.422003593115751e-37,1.3612754473334921e-33,nan,0,0
2025-07-21T12:37:47.668949,3.989496727932754e-42,-44733.0,2.422003593115751e-37,1.3612754473334921e-33,nan,0,0
2025-07-21T12:37:47.676219,4.011917503361951e-42,-26268.5,4.274598321776305e-36,2.3646981340997803e-34,nan,0,0
2025-07-21T12:37:47.683920,4.0343382787911483e-42,-26268.5,4.274598321776305e-36,2.3646981340997803e-34,nan,0,0
2025-07-21T12:37:47.691193,4.05816035268467e-42,-26268.5,4.274598321776305e-36,2.3646981340997803e-34,nan,0,0
2025-07-21T12:37:47.698655,4.080581128113867e-42,-15742.0,3.9930994954315414e-35,5.965818075387276e-35,nan,0,0
2025-07-21T12:37:47.706144,4.1030019035430644e-42,-15742.0,3.9930994954315414e-35,5.965818075387276e-35,nan,0,0
2025-07-21T12:37:47.713359,4.1254226789722615e-42,-9561.75,1.6731473458769658e-34,9.752241643222295e-36,nan,0,0
2025-07-21T12:37:47.720366,4.1478434544014585e-42,-9561.75,1.6731473458769658e-34,9.752241643222295e-36,nan,0,0
2025-07-21T12:37:47.728284,4.1716655282949804e-42,-5994.875,3.354817025797393e-34,2.427682999739721e-36,nan,0,0
2025-07-21T12:37:47.735528,4.1940863037241775e-42,-5994.875,3.354817025797393e-34,2.427682999739721e-36,nan,0,0
2025-07-21T12:37:47.742874,4.2165070791533746e-42,-5994.875,3.354817025797393e-34,2.427682999739721e-36,nan,0,0
2025-07-21T12:37:47.758902,4.2389278545825716e-42,-3563.625,3.749430479368435e-34,7.564548112549852e-37,nan,0,0
2025-07-21T12:37:47.766179,4.261348630011769e-42,-3563.625,3.749430479368435e-34,7.564548112549852e-37,nan,0,0
2025-07-21T12:37:47.773390,4.2851707039052906e-42,-1802.78125,4.036912546130151e-34,2.1833460974751713e-37,nan,0,0
2025-07-21T12:37:47.780391,4.3075914793344877e-42,-1802.78125,4.036912546130151e-34,2.1833460974751713e-37,nan,0,0
2025-07-21T12:37:47.787360,4.330012254763685e-42,-1802.78125,4.036912546130151e-34,2.1833460974751713e-37,nan,0,0
2025-07-21T12:37:47.794193,4.352433030192882e-42,-826.25,1.6397633063136128e-34,1.0503417225063559e-38,nan,0,0
2025-07-21T12:37:47.801227,4.374853805622079e-42,-826.25,1.6397633063136128e-34,1.0503417225063559e-38,nan,0,0
2025-07-21T12:37:47.808235,4.398675879515601e-42,-287.5,3.8334526689104894e-35,-4.2277926189859896e+35,nan,0,0
2025-07-21T12:37:47.815504,4.421096654944798e-42,-287.5,3.8334526689104894e-35,-4.2277926189859896e+35,nan,0,0
2025-07-21T12:37:47.823140,4.443517430373995e-42,-86.4609375,6.351205878507249e-36,-5.808763439425963e+30,nan,0,0
2025-07-21T12:37:47.830272,4.465938205803192e-42,-86.4609375,6.351205878507249e-36,-5.808763439425963e+30,nan,0,0
2025-07-21T12:37:47.837499,4.489760279696714e-42,-86.4609375,6.351205878507249e-36,-5.808763439425963e+30,nan,0,0
2025-07-21T12:37:47.844688,4.512181055125911e-42,-29.876953125,5.356787808502074e-36,-9.641524012109245e+27,nan,0,0
2025-07-21T12:37:47.852614,4.534601830555108e-42,-29.876953125,5.356787808502074e-36,-9.641524012109245e+27,nan,0,0
2025-07-21T12:37:47.860423,4.557022605984305e-42,-17.669921875,1.0092032979006863e-35,-1.2892592686800658e+26,nan,0,0
2025-07-21T12:37:47.868030,4.579443381413502e-42,-17.669921875,1.0092032979006863e-35,-1.2892592686800658e+26,nan,0,0
2025-07-21T12:37:47.875654,4.603265455307024e-42,-17.669921875,1.0092032979006863e-35,-1.2892592686800658e+26,nan,0,0
2025-07-21T12:37:47.883799,4.625686230736221e-42,-14.65087890625,1.3565665420899615e-35,-4.704233621675565e+24,nan,0,0
2025-07-21T12:37:47.891884,4.648107006165418e-42,-14.65087890625,1.3565665420899615e-35,-4.704233621675565e+24,nan,0,0
2025-07-21T12:37:47.899974,4.670527781594615e-42,-12.3203125,9.304084421971298e-36,-3.37577758420691e+23,nan,0,0
2025-07-21T12:37:47.908392,4.6929485570238124e-42,-12.3203125,9.304084421971298e-36,-3.37577758420691e+23,nan,0,0
2025-07-21T12:37:47.916747,4.716770630917334e-42,-12.3203125,9.304084421971298e-36,-3.37577758420691e+23,nan,0,0
2025-07-21T12:37:47.925753,4.7391914063465313e-42,-7.718994140625,3.178817181619154e-36,-4.561102037772725e+22,nan,0,0
2025-07-21T12:37:47.933983,4.7616121817757284e-42,-7.718994140625,3.178817181619154e-36,-4.561102037772725e+22,nan,0,0
2025-07-21T12:37:47.942312,4.7840329572049255e-42,-4.5875244140625,9.648065931634278e-37,-1.1735525648685754e+21,nan,0,0
2025-07-21T12:37:47.950691,4.8078550310984474e-42,-4.5875244140625,9.648065931634278e-37,-1.1735525648685754e+21,nan,0,0
2025-07-21T12:37:47.959330,4.8302758065276444e-42,-2.168212890625,2.976862181465314e-37,-8.282436923838956e+18,nan,0,0
2025-07-21T12:37:47.968182,4.8526965819568415e-42,-2.168212890625,2.976862181465314e-37,-8.282436923838956e+18,nan,0,0
2025-07-21T12:37:47.976002,4.8751173573860386e-42,-2.168212890625,2.976862181465314e-37,-8.282436923838956e+18,nan,0,0
2025-07-21T12:37:47.983862,4.8975381328152357e-42,-0.940277099609375,7.206683501795686e-38,-212657806245888.0,nan,0,0
2025-07-21T12:37:47.992091,4.9213602067087576e-42,-0.940277099609375,7.206683501795686e-38,-212657806245888.0,nan,0,0
2025-07-21T12:37:48.000671,4.9437809821379546e-42,-0.36957550048828125,1.200650600983693e-38,-164582416.0,nan,0,0
2025-07-21T12:37:48.009089,4.966201757567152e-42,-0.36957550048828125,1.200650600983693e-38,-164582416.0,nan,0,0
2025-07-21T12:37:48.017891,4.988622532996349e-42,-0.36957550048828125,1.200650600983693e-38,-164582416.0,nan,0,0
2025-07-21T12:37:48.025849,5.011043308425546e-42,-0.12329864501953125,-6.730547761791376e+37,-25.0567626953125,nan,0,0
2025-07-21T12:37:48.033472,5.034865382319068e-42,-0.12329864501953125,-6.730547761791376e+37,-25.0567626953125,nan,0,0
2025-07-21T12:37:48.041802,5.057286157748265e-42,-0.054645538330078125,-5.888313493236952e+35,-3.4005061024799943e-06,nan,0,0
2025-07-21T12:37:48.049779,5.079706933177462e-42,-0.054645538330078125,-5.888313493236952e+35,-3.4005061024799943e-06,nan,0,0
2025-07-21T12:37:48.057733,5.102127708606659e-42,-0.028139114379882812,-2.805568579318253e+33,-3.2984309727979166e-12,nan,0,0
2025-07-21T12:37:48.065728,5.124548484035856e-42,-0.028139114379882812,-2.805568579318253e+33,-3.2984309727979166e-12,nan,0,0
2025-07-21T12:37:48.073657,5.148370557929378e-42,-0.028139114379882812,-2.805568579318253e+33,-3.2984309727979166e-12,nan,0,0
2025-07-21T12:37:48.081324,5.170791333358575e-42,-0.021375179290771484,-5.554676246362639e+30,-1.104402214211625e-15,nan,0,0
2025-07-21T12:37:48.088351,5.193212108787772e-42,-0.021375179290771484,-5.554676246362639e+30,-1.104402214211625e-15,nan,0,0
2025-07-21T12:37:48.095965,5.215632884216969e-42,-0.023471832275390625,-4.227557217942469e+27,-8.32535978362043e-17,nan,0,0
2025-07-21T12:37:48.103502,5.239454958110491e-42,-0.023471832275390625,-4.227557217942469e+27,-8.32535978362043e-17,nan,0,0
2025-07-21T12:37:48.110951,5.261875733539688e-42,-0.023471832275390625,-4.227557217942469e+27,-8.32535978362043e-17,nan,0,0
2025-07-21T12:37:48.118131,5.284296508968885e-42,-0.05067253112792969,-1.1021607486596108e+24,-1.1396387848174039e-15,nan,0,0
2025-07-21T12:37:48.125368,5.306717284398082e-42,-0.05067253112792969,-1.1021607486596108e+24,-1.1396387848174039e-15,nan,0,0
2025-07-21T12:37:48.132577,5.3291380598272793e-42,-0.11518478393554688,-1.3439699182603679e+20,-2.5455007025831922e-14,nan,0,0
2025-07-21T12:37:48.139703,5.352960133720801e-42,-0.11518478393554688,-1.3439699182603679e+20,-2.5455007025831922e-14,nan,0,0
2025-07-21T12:37:48.147047,5.375380909149998e-42,-0.23052597045898438,-8969988194959360.0,-2.4686676314278344e-13,nan,0,0
2025-07-21T12:37:48.154031,5.3978016845791954e-42,-0.23052597045898438,-8969988194959360.0,-2.4686676314278344e-13,nan,0,0
2025-07-21T12:37:48.161572,5.4202224600083924e-42,-0.23052597045898438,-8969988194959360.0,-2.4686676314278344e-13,nan,0,0
2025-07-21T12:37:48.168778,5.4426432354375895e-42,-0.39373016357421875,-750063255552.0,-2.984574393183337e-13,nan,0,0
2025-07-21T12:37:48.177249,5.4664653093311114e-42,-0.39373016357421875,-750063255552.0,-2.984574393183337e-13,nan,0,0
2025-07-21T12:37:48.184426,5.4888860847603085e-42,-0.58892822265625,-206038032.0,-2.4041207392910824e-14,nan,0,0
2025-07-21T12:37:48.192031,5.5113068601895055e-42,-0.58892822265625,-206038032.0,-2.4041207392910824e-14,nan,0,0
2025-07-21T12:37:48.198916,5.5337276356187026e-42,-0.58892822265625,-206038032.0,-2.4041207392910824e-14,nan,0,0
2025-07-21T12:37:48.206427,5.5561484110479e-42,-0.6045074462890625,-3067984.25,-1.0730933353822643e-16,nan,0,0
2025-07-21T12:37:48.213656,5.5799704849414216e-42,-0.6045074462890625,-3067984.25,-1.0730933353822643e-16,nan,0,0
2025-07-21T12:37:48.220799,5.6023912603706186e-42,-0.59808349609375,-771572.0625,-4.0900979363450145e-20,nan,0,0
2025-07-21T12:37:48.228262,5.624812035799816e-42,-0.59808349609375,-771572.0625,-4.0900979363450145e-20,nan,0,0
2025-07-21T12:37:48.239852,5.647232811229013e-42,-0.492156982421875,-1010212.0625,-1.3657075535548245e-24,nan,0,0
2025-07-21T12:37:48.250928,5.671054885122535e-42,-0.492156982421875,-1010212.0625,-1.3657075535548245e-24,nan,0,0
2025-07-21T12:37:48.260652,5.693475660551732e-42,-0.492156982421875,-1010212.0625,-1.3657075535548245e-24,nan,0,0
2025-07-21T12:37:48.267711,5.715896435980929e-42,-0.34159088134765625,-2421392.25,-4.339818314309283e-30,nan,0,0
2025-07-21T12:37:48.275268,5.738317211410126e-42,-0.34159088134765625,-2421392.25,-4.339818314309283e-30,nan,0,0
2025-07-21T12:37:48.283293,5.760737986839323e-42,-0.21994781494140625,-2762256.25,-2.15098247044949e-36,nan,0,0
2025-07-21T12:37:48.290338,5.784560060732845e-42,-0.21994781494140625,-2762256.25,-2.15098247044949e-36,nan,0,0
2025-07-21T12:37:48.297398,5.806980836162042e-42,-0.21994781494140625,-2762256.25,-2.15098247044949e-36,nan,0,0
2025-07-21T12:37:48.304806,5.829401611591239e-42,-0.10967636108398438,-9613377.0,3.989657917409709e+32,nan,0,0
2025-07-21T12:37:48.311827,5.851822387020436e-42,-0.10967636108398438,-9613377.0,3.989657917409709e+32,nan,0,0
2025-07-21T12:37:48.319666,5.874243162449633e-42,-0.05943870544433594,-13283905.0,2.281530776985297e+22,nan,0,0
2025-07-21T12:37:48.326834,5.898065236343155e-42,-0.05943870544433594,-13283905.0,2.281530776985297e+22,nan,0,0
2025-07-21T12:37:48.333880,5.920486011772352e-42,-0.05943870544433594,-13283905.0,2.281530776985297e+22,nan,0,0
2025-07-21T12:37:48.341191,5.942906787201549e-42,-0.04467296600341797,-7731744.5,3034119516717056.0,nan,0,0
2025-07-21T12:37:48.348453,5.965327562630746e-42,-0.04467296600341797,-7731744.5,3034119516717056.0,nan,0,0
2025-07-21T12:37:48.356064,5.987748338059943e-42,-0.038970947265625,-4942624.5,152266866688.0,nan,0,0
2025-07-21T12:37:48.362937,6.011570411953465e-42,-0.038970947265625,-4942624.5,152266866688.0,nan,0,0
2025-07-21T12:37:48.369955,6.033991187382662e-42,-0.04356098175048828,-4026000.25,4594630656.0,nan,0,0
2025-07-21T12:37:48.377721,6.05641196281186e-42,-0.04356098175048828,-4026000.25,4594630656.0,nan,0,0
2025-07-21T12:37:48.384521,6.078832738241056e-42,-0.04356098175048828,-4026000.25,4594630656.0,nan,0,0
2025-07-21T12:37:48.391455,6.102654812134578e-42,-0.06146049499511719,-2616336.25,254159093760.0,nan,0,0
2025-07-21T12:37:48.399167,6.125075587563775e-42,-0.06146049499511719,-2616336.25,254159093760.0,nan,0,0
2025-07-21T12:37:48.405960,6.147496362992972e-42,-0.11075210571289062,-620692.0625,28477914873856.0,nan,0,0
2025-07-21T12:37:48.412778,6.16991713842217e-42,-0.11075210571289062,-620692.0625,28477914873856.0,nan,0,0
2025-07-21T12:37:48.419986,6.192337913851367e-42,-0.11075210571289062,-620692.0625,28477914873856.0,nan,0,0
2025-07-21T12:37:48.427348,6.216159987744889e-42,-0.24014663696289062,-155841.015625,1428068035985408.0,nan,0,0
2025-07-21T12:37:48.434555,6.238580763174086e-42,-0.24014663696289062,-155841.015625,1428068035985408.0,nan,0,0
2025-07-21T12:37:48.441407,6.261001538603283e-42,-0.5889739990234375,-55587.25390625,1.7030665456110797e+17,nan,0,0
2025-07-21T12:37:48.448471,6.28342231403248e-42,-0.5889739990234375,-55587.25390625,1.7030665456110797e+17,nan,0,0
2025-07-21T12:37:48.455743,6.305843089461677e-42,-1.480987548828125,-32577.626953125,1.2381802750525047e+20,nan,0,0
2025-07-21T12:37:48.462852,6.329665163355199e-42,-1.480987548828125,-32577.626953125,1.2381802750525047e+20,nan,0,0
2025-07-21T12:37:48.469696,6.352085938784396e-42,-1.480987548828125,-32577.626953125,1.2381802750525047e+20,nan,0,0
2025-07-21T12:37:48.476559,6.374506714213593e-42,-3.1661376953125,-95080.5078125,3.8720638147920034e+24,nan,0,0
2025-07-21T12:37:48.483596,6.39692748964279e-42,-3.1661376953125,-95080.5078125,3.8720638147920034e+24,nan,0,0
2025-07-21T12:37:48.490678,6.419348265071987e-42,-6.10009765625,-212569.015625,7.352573498100586e+27,nan,0,0
2025-07-21T12:37:48.497788,6.443170338965509e-42,-6.10009765625,-212569.015625,7.352573498100586e+27,nan,0,0
2025-07-21T12:37:48.505155,6.465591114394706e-42,-6.10009765625,-212569.015625,7.352573498100586e+27,nan,0,0
2025-07-21T12:37:48.511986,6.488011889823903e-42,-7.4881591796875,-162109.015625,4.241062890935571e+28,nan,0,0
2025-07-21T12:37:48.519342,6.5104326652531e-42,-7.4881591796875,-162109.015625,4.241062890935571e+28,nan,0,0
2025-07-21T12:37:48.526448,6.534254739146622e-42,-7.4083251953125,-46220.25390625,1.9376134131737195e+28,nan,0,0
2025-07-21T12:37:48.533450,6.556675514575819e-42,-7.4083251953125,-46220.25390625,1.9376134131737195e+28,nan,0,0
2025-07-21T12:37:48.540666,6.579096290005016e-42,-7.8260498046875,-13251.8134765625,1.118427568928536e+26,nan,0,0
2025-07-21T12:37:48.547959,6.601517065434213e-42,-7.8260498046875,-13251.8134765625,1.118427568928536e+26,nan,0,0
2025-07-21T12:37:48.555467,6.62393784086341e-42,-7.8260498046875,-13251.8134765625,1.118427568928536e+26,nan,0,0
2025-07-21T12:37:48.562712,6.647759914756932e-42,-10.156005859375,-12180.3134765625,2.0879552563618075e+22,nan,0,0
2025-07-21T12:37:48.569956,6.670180690186129e-42,-10.156005859375,-12180.3134765625,2.0879552563618075e+22,nan,0,0
2025-07-21T12:37:48.577311,6.692601465615326e-42,-11.573974609375,-14607.3134765625,1.3938992690432573e+19,nan,0,0
2025-07-21T12:37:48.584651,6.715022241044523e-42,-11.573974609375,-14607.3134765625,1.3938992690432573e+19,nan,0,0
2025-07-21T12:37:48.591647,6.73744301647372e-42,-11.573974609375,-14607.3134765625,1.3938992690432573e+19,nan,0,0
2025-07-21T12:37:48.598701,6.761265090367242e-42,-12.451904296875,-10426.5634765625,997364420575232.0,nan,0,0
2025-07-21T12:37:48.605994,6.78368586579644e-42,-12.451904296875,-10426.5634765625,997364420575232.0,nan,0,0
2025-07-21T12:37:48.613105,6.806106641225637e-42,-12.66796875,-6111.65673828125,57894240256.0,nan,0,0
2025-07-21T12:37:48.620336,6.828527416654834e-42,-12.66796875,-6111.65673828125,57894240256.0,nan,0,0
2025-07-21T12:37:48.627808,6.850948192084031e-42,-12.66796875,-6111.65673828125,57894240256.0,nan,0,0
2025-07-21T12:37:48.635264,6.874770265977553e-42,-11.861328125,-3892.453369140625,14167872.0,nan,0,0
2025-07-21T12:37:48.642543,6.89719104140675e-42,-11.861328125,-3892.453369140625,14167872.0,nan,0,0
2025-07-21T12:37:48.649870,6.919611816835947e-42,-10.654296875,-1403.6016845703125,20079.125,nan,0,0
2025-07-21T12:37:48.657458,6.942032592265144e-42,-10.654296875,-1403.6016845703125,20079.125,nan,0,0
2025-07-21T12:37:48.665263,6.965854666158666e-42,-10.256103515625,-637.9727172851562,549.31640625,nan,0,0
2025-07-21T12:37:48.672773,6.988275441587863e-42,-10.256103515625,-637.9727172851562,549.31640625,nan,0,0
2025-07-21T12:37:48.680016,7.01069621701706e-42,-10.256103515625,-637.9727172851562,549.31640625,nan,0,0
2025-07-21T12:37:48.687290,7.033116992446257e-42,-11.1484375,-873.3633422851562,77.99658203125,nan,0,0
2025-07-21T12:37:48.694983,7.055537767875454e-42,-11.1484375,-873.3633422851562,77.99658203125,nan,0,0
2025-07-21T12:37:48.702068,7.079359841768976e-42,-12.253662109375,-1379.7891845703125,19.4263916015625,nan,0,0
2025-07-21T12:37:48.709584,7.101780617198173e-42,-12.253662109375,-1379.7891845703125,19.4263916015625,nan,0,0
2025-07-21T12:37:48.716746,7.12420139262737e-42,-12.253662109375,-1379.7891845703125,19.4263916015625,nan,0,0
2025-07-21T12:37:48.723846,7.146622168056567e-42,-12.118408203125,-2185.640869140625,3.3111114501953125,nan,0,0
2025-07-21T12:37:48.730761,7.169042943485764e-42,-12.118408203125,-2185.640869140625,3.3111114501953125,nan,0,0
2025-07-21T12:37:48.737963,7.192865017379286e-42,-10.2646484375,-2986.140869140625,0.7705268859863281,nan,0,0
2025-07-21T12:37:48.745390,7.215285792808483e-42,-10.2646484375,-2986.140869140625,0.7705268859863281,nan,0,0
2025-07-21T12:37:48.752567,7.23770656823768e-42,-7.6324462890625,-3159.453369140625,0.9853858947753906,nan,0,0
2025-07-21T12:37:48.759685,7.260127343666877e-42,-7.6324462890625,-3159.453369140625,0.9853858947753906,nan,0,0
2025-07-21T12:37:48.767182,7.282548119096074e-42,-7.6324462890625,-3159.453369140625,0.9853858947753906,nan,0,0
2025-07-21T12:37:48.774662,7.306370192989596e-42,-6.1846923828125,-1833.7266845703125,100.89697265625,nan,0,0
2025-07-21T12:37:48.781653,7.328790968418793e-42,-6.1846923828125,-1833.7266845703125,100.89697265625,nan,0,0
2025-07-21T12:37:48.788861,7.35121174384799e-42,-5.971435546875,-790.7070922851562,38380.25,nan,0,0
2025-07-21T12:37:48.796137,7.373632519277187e-42,-5.971435546875,-790.7070922851562,38380.25,nan,0,0
2025-07-21T12:37:48.803037,7.397454593170709e-42,-5.971435546875,-790.7070922851562,38380.25,nan,0,0
2025-07-21T12:37:48.810139,7.419875368599906e-42,-7.7315673828125,-146.37599182128906,25464448.0,nan,0,0
2025-07-21T12:37:48.817380,7.442296144029103e-42,-7.7315673828125,-146.37599182128906,25464448.0,nan,0,0
2025-07-21T12:37:48.824299,7.4647169194583e-42,-13.985595703125,-47.039310455322266,2032705536.0,nan,0,0
2025-07-21T12:37:48.831045,7.487137694887498e-42,-13.985595703125,-47.039310455322266,2032705536.0,nan,0,0
2025-07-21T12:37:48.837875,7.51095976878102e-42,-25.2880859375,-19.118776321411133,345453363200.0,nan,0,0
2025-07-21T12:37:48.844969,7.533380544210217e-42,-25.2880859375,-19.118776321411133,345453363200.0,nan,0,0
2025-07-21T12:37:48.852070,7.555801319639414e-42,-25.2880859375,-19.118776321411133,345453363200.0,nan,0,0
2025-07-21T12:37:48.859215,7.578222095068611e-42,-40.107421875,-6.868317127227783,317237021900800.0,nan,0,0
2025-07-21T12:37:48.866812,7.600642870497808e-42,-40.107421875,-6.868317127227783,317237021900800.0,nan,0,0
2025-07-21T12:37:48.873609,7.62446494439133e-42,-63.0615234375,-2.4830477237701416,1.7443820694142976e+16,nan,0,0
2025-07-21T12:37:48.880690,7.646885719820527e-42,-63.0615234375,-2.4830477237701416,1.7443820694142976e+16,nan,0,0
2025-07-21T12:37:48.887710,7.669306495249724e-42,-63.0615234375,-2.4830477237701416,1.7443820694142976e+16,nan,0,0
2025-07-21T12:37:48.896150,7.691727270678921e-42,-86.99609375,-1.6635819673538208,1.892548133204787e+16,nan,0,0
2025-07-21T12:37:48.903242,7.715549344572443e-42,-86.99609375,-1.6635819673538208,1.892548133204787e+16,nan,0,0
2025-07-21T12:37:48.910392,7.73797012000164e-42,-102.07421875,-3.7650301456451416,1.3394869124857856e+16,nan,0,0
2025-07-21T12:37:48.917637,7.760390895430837e-42,-102.07421875,-3.7650301456451416,1.3394869124857856e+16,nan,0,0
2025-07-21T12:37:48.924929,7.782811670860034e-42,-106.38671875,-15.879944801330566,4095148237520896.0,nan,0,0
2025-07-21T12:37:48.932123,7.805232446289231e-42,-106.38671875,-15.879944801330566,4095148237520896.0,nan,0,0
2025-07-21T12:37:48.939771,7.829054520182753e-42,-106.38671875,-15.879944801330566,4095148237520896.0,nan,0,0
2025-07-21T12:37:48.946813,7.85147529561195e-42,-87.966796875,-86.85401153564453,3813535821856768.0,nan,0,0
2025-07-21T12:37:48.953991,7.873896071041147e-42,-87.966796875,-86.85401153564453,3813535821856768.0,nan,0,0
2025-07-21T12:37:48.961088,7.896316846470344e-42,-64.439453125,-367.3457336425781,1.298145275281408e+16,nan,0,0
2025-07-21T12:37:48.968578,7.918737621899541e-42,-64.439453125,-367.3457336425781,1.298145275281408e+16,nan,0,0
2025-07-21T12:37:48.976249,7.942559695793063e-42,-64.439453125,-367.3457336425781,1.298145275281408e+16,nan,0,0
2025-07-21T12:37:48.983284,7.96498047122226e-42,-56.8359375,-954.6602172851562,2.624853113873367e+17,nan,0,0
2025-07-21T12:37:48.990706,7.987401246651457e-42,-56.8359375,-954.6602172851562,2.624853113873367e+17,nan,0,0
2025-07-21T12:37:48.998995,8.009822022080654e-42,-50.205078125,-1765.1954345703125,1.633830298410025e+18,nan,0,0
2025-07-21T12:37:49.006846,8.032242797509851e-42,-50.205078125,-1765.1954345703125,1.633830298410025e+18,nan,0,0
2025-07-21T12:37:49.014073,8.056064871403373e-42,-50.205078125,-1765.1954345703125,1.633830298410025e+18,nan,0,0
2025-07-21T12:37:49.021515,8.07848564683257e-42,-35.296875,-1714.2579345703125,7.307970004710851e+18,nan,0,0
2025-07-21T12:37:49.028730,8.100906422261767e-42,-35.296875,-1714.2579345703125,7.307970004710851e+18,nan,0,0
